cliente_id,idade,genero,regiao,tipo_contrato,metodo_pagamento,plano_assinatura,valor_mensal,tempo_assinatura_meses,dias_ultimo_acesso,acessibilidade,contatos_suporte,visualizacoes_mes,tempo_medio_sessao_min,dispositivo_principal,categoria_favorita,avaliacao_conteudo_media,avaliacao_conteudo_ultimo_mes,avaliacao_plataforma,churn
CLI_002480,47,Masculino,Nordeste,Mensal,Cartão de Crédito,Premium,49.9,16,3,0,0,42,95,mobile,Séries,,"3,0","5,0",0
CLI_002481,30,Feminino,Centro-Oeste,Mensal,Débito Automático,Básico,24.9,48,33,0,2,0,56,Mobile,Infantil,"4,0",,"4,5",0
CLI_002482,60,Masculino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,8,13,0,0,76,87,Desktop,Filmes,"4,0",,"3,0",0
CLI_002483,63,Masculino,Centro-Oeste,Anual,Crédito Recorrente,Padrão,32.0,20,34,0,1,0,122,TV,Séries,,,"3,5",0
CLI_002484,28,Feminino,Nordeste,Anual,Crédito Recorrente,Premium,38.0,21,3,0,1,25,118,TV,Novelas,,"3,5",,0
CLI_002485,30,Masculino,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,0,1,0,2,52,41,mobile,Filmes,,"3,0","5,0",0
CLI_002486,49,Feminino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,10,112,0,3,0,17,tv,Séries,,,,1
CLI_002487,32,Masculino,Sudeste,Anual,Crédito Recorrente,Padrão,32.0,5,20,0,4,53,95,TV,Esportes,"4,0","4,5","2,0",0
CLI_002488,37,Masculino,Sul,Anual,Crédito Recorrente,Premium,38.0,8,59,0,0,0,14,mobile,Filmes,"2,0",,"5,0",1
CLI_002489,38,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,4,28,0,1,11,67,mobile,Filmes,,"3,5","5,0",0
CLI_002490,18,Feminino,Sudeste,Mensal,Cartão de Crédito,Padrão,38.0,10,11,0,0,44,101,TV,Séries,"2,5","4,5","4,5",0
CLI_002491,37,Feminino,Sudeste,Anual,Crédito Recorrente,Padrão,32.0,32,38,0,1,0,100,Tablet,Infantil,"4,0",,,0
CLI_002492,29,,Sudeste,Mensal,Débito Automático,Básico,24.9,0,0,0,0,84,104,TV,Filmes,,"5,0","5,0",0
CLI_002493,31,Não Informar,Nordeste,Mensal,Cartão de Crédito,Básico,24.9,3,39,0,0,0,86,Desktop,Infantil,,,"1,0",0
CLI_002494,56,Masculino,Sul,Mensal,Cartão de Crédito,Básico,24.9,31,43,0,0,0,40,Tablet,Documentários,"3,5",,"3,5",1
CLI_002495,21,,Sudeste,Anual,Crédito Recorrente,Premium,38.0,1,13,0,1,49,85,tv,Filmes,,"4,5","1,5",0
CLI_002496,48,Feminino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,6,54,0,1,0,35,TV,Documentários,"2,5",,"3,0",1
CLI_002497,34,Masculino,Sudeste,Mensal,Pix,Premium,49.9,4,29,0,0,10,103,Tablet,Filmes,,"3,0","4,0",0
CLI_002498,34,Masculino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,2,19,0,1,65,67,mobile,Séries,"1,5",,"2,0",0
CLI_002499,48,,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,4,22,0,2,11,119,mobile,Documentários,"4,0","4,0","2,0",0
CLI_002500,42,Masculino,Nordeste,Anual,Crédito Recorrente,Premium,38.0,12,7,0,0,42,202,tv,Documentários,"4,5","5,0","1,0",0
CLI_002501,45,Masculino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,48,14,0,0,1,73,Mobile,Filmes,,"3,5",,0
CLI_002502,50,Feminino,Sudeste,Mensal,Cartão de Crédito,Padrão,38.0,7,23,0,1,4,21,tv,Novelas,,"1,5","4,0",1
CLI_002503,33,Feminino,Nordeste,Mensal,Cartão de Crédito,Padrão,38.0,8,68,0,1,0,31,Desktop,Séries,,,"2,0",0
CLI_002504,30,,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,7,22,0,2,16,83,Desktop,Filmes,"4,0",,,0
CLI_002505,23,Feminino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,43,24,0,0,0,61,Tablet,Filmes,"4,5","4,0","2,0",0
CLI_002506,27,Feminino,Sul,Mensal,Crédito Recorrente,Padrão,38.0,1,30,0,1,9,46,Mobile,Documentários,,"3,5","2,5",0
CLI_002507,76,Masculino,Sul,Mensal,Boleto,Básico,24.9,5,76,0,2,0,14,TV,Documentários,"2,0",,,1
CLI_002508,54,Outros,Sudeste,Mensal,Cartão de Crédito,Padrão,38.0,0,1,0,1,54,80,Desktop,Infantil,,,"3,5",0
CLI_002509,20,Masculino,Sul,Mensal,Cartão de Crédito,Básico,24.9,5,60,0,1,0,45,mobile,Esportes,,,"4,5",1
CLI_002510,20,Masculino,Nordeste,Mensal,Cartão de Crédito,Básico,24.9,4,6,0,1,93,106,mobile,Infantil,"4,5","4,0","2,5",0
CLI_002511,44,Feminino,Sul,Mensal,Crédito Recorrente,Básico,24.9,3,22,0,1,13,42,mobile,Documentários,,,,0
CLI_002512,45,Masculino,Centro-Oeste,Mensal,Crédito Recorrente,Básico,24.9,3,28,0,3,7,113,Mobile,Filmes,,"4,5",,0
CLI_002513,45,,Norte,Mensal,Pix,Básico,24.9,5,16,0,0,55,82,Desktop,Documentários,"4,0",,,0
CLI_002514,34,Feminino,Sul,Mensal,Débito Automático,Padrão,38.0,4,2,0,1,44,142,tv,Filmes,"2,0","4,0",,0
CLI_002515,36,Feminino,Norte,Anual,Crédito Recorrente,Premium,38.0,0,1,0,1,80,108,Desktop,Novelas,,"5,0","4,5",0
CLI_002516,42,Masculino,Sul,Anual,Crédito Recorrente,Básico,22.0,4,49,0,1,0,98,Tablet,Novelas,"4,0",,"5,0",0
CLI_002517,39,Masculino,Sul,Mensal,Crédito Recorrente,Premium,49.9,48,75,0,1,0,45,Desktop,Esportes,,,"2,0",1
CLI_002518,18,Feminino,Centro-Oeste,Mensal,Crédito Recorrente,Básico,24.9,40,66,0,2,0,19,mobile,Séries,"2,0",,"2,5",1
CLI_002519,35,Não Informar,Norte,Mensal,Débito,Básico,24.9,17,30,0,0,5,149,tv,Documentários,"4,0",,"2,5",0
CLI_002520,26,Feminino,Norte,Mensal,Crédito Recorrente,Básico,24.9,2,4,0,1,80,58,TV,Esportes,"4,5","4,0","1,5",0
CLI_002521,40,Feminino,Nordeste,Mensal,Débito,Básico,24.9,11,24,0,0,7,59,tv,Filmes,"5,0",,"1,5",0
CLI_002522,76,Feminino,Sul,Mensal,Débito,Premium,49.9,25,46,0,0,0,13,tv,Documentários,"4,0",,,0
CLI_002523,42,Masculino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,1,27,0,3,2,47,mobile,Séries,,"1,5",,1
CLI_002524,33,Feminino,Sul,Mensal,Crédito Recorrente,Básico,24.9,10,59,0,0,0,28,Desktop,Documentários,,,"4,5",1
CLI_002525,49,Feminino,Nordeste,Mensal,Boleto,Padrão,38.0,5,3,0,0,94,80,Desktop,Filmes,"4,0","4,0",,0
CLI_002526,44,Feminino,Sudeste,Mensal,Débito,Básico,24.9,7,42,0,0,0,47,tv,Documentários,"1,5",,,0
CLI_002527,43,Masculino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,10,26,0,1,18,100,TV,Infantil,"4,0","4,0","5,0",0
CLI_002528,45,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,9,8,1,2,93,62,mobile,Esportes,"4,0",,"3,5",0
CLI_002529,64,Masculino,Nordeste,Anual,Crédito Recorrente,Premium,38.0,35,16,0,3,61,22,mobile,Esportes,"4,0","5,0","3,0",0
CLI_002530,23,Outros,Sul,Anual,Crédito Recorrente,Padrão,32.0,10,33,0,3,0,21,tv,Esportes,"2,0",,"2,5",1
CLI_002531,44,Masculino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,15,33,0,2,0,134,Desktop,Filmes,,,"4,5",0
CLI_002532,25,Feminino,Centro-Oeste,Anual,Crédito Recorrente,Básico,22.0,11,3,0,1,0,72,mobile,Filmes,,,"3,0",0
CLI_002533,45,Masculino,Sul,Mensal,Cartão de Crédito,Básico,24.9,7,3,0,2,12,5,tv,Filmes,"2,0","1,5","2,0",1
CLI_002534,26,Masculino,Nordeste,Mensal,Débito,Padrão,38.0,3,10,0,4,14,43,tv,Infantil,,,"1,0",1
CLI_002535,32,Masculino,Nordeste,Mensal,Crédito Recorrente,Básico,24.9,1,13,0,0,99,119,Mobile,Filmes,,"5,0","4,0",0
CLI_002536,34,Feminino,Centro-Oeste,Anual,Crédito Recorrente,Premium,38.0,15,2,0,1,58,148,TV,Esportes,"4,0","4,5","3,5",0
CLI_002537,50,Feminino,Nordeste,Anual,Crédito Recorrente,Premium,38.0,1,13,0,1,81,115,tv,Filmes,,"3,0","5,0",0
CLI_002538,49,Feminino,Norte,Mensal,Crédito Recorrente,Básico,24.9,1,4,0,1,103,123,mobile,Infantil,,,"2,0",0
CLI_002539,21,Masculino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,34,19,0,1,150,144,tv,Esportes,,,"4,5",0
CLI_002540,38,,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,48,29,0,1,4,5,Desktop,Filmes,"2,0","1,0","2,0",1
CLI_002541,28,Masculino,Nordeste,Mensal,Crédito Recorrente,Básico,24.9,12,27,0,0,11,124,Tablet,Novelas,"4,0",,"4,0",0
CLI_002542,21,Feminino,Centro-Oeste,Anual,Crédito Recorrente,Premium,38.0,0,1,0,0,31,89,Desktop,Séries,,"3,5","5,0",0
CLI_002543,35,Feminino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,20,6,0,1,89,79,Mobile,Séries,"3,5","4,0","4,0",0
CLI_002544,33,Feminino,Sudeste,Mensal,Crédito Recorrente,Premium,49.9,10,22,0,1,13,76,Desktop,Filmes,"4,0","5,0","4,0",0
CLI_002545,69,Masculino,Nordeste,Mensal,Débito Automático,Premium,49.9,20,27,0,2,1,5,Mobile,Filmes,"2,0","2,0","4,0",1
CLI_002546,43,Feminino,Nordeste,Mensal,Cartão de Crédito,Básico,24.9,7,39,0,1,0,39,Tablet,Séries,"2,0",,"3,5",1
CLI_002547,20,Feminino,Nordeste,Mensal,Boleto,Básico,24.9,19,2,0,1,62,143,mobile,Filmes,"4,0","5,0","2,0",0
CLI_002548,30,Não Informar,Sul,Mensal,Cartão de Crédito,Básico,24.9,22,16,0,1,10,155,Mobile,Documentários,,,"5,0",0
CLI_002549,51,Masculino,Sudeste,Anual,Crédito Recorrente,Padrão,32.0,11,30,0,1,2,23,Desktop,Filmes,"1,5",,"2,5",1
CLI_002550,65,,Nordeste,Mensal,Cartão de Crédito,Padrão,38.0,48,33,0,1,0,72,mobile,Filmes,,,"5,0",0
CLI_002551,18,Feminino,Sul,Anual,Crédito Recorrente,Padrão,32.0,5,22,0,1,8,127,Desktop,Filmes,"2,5",,,0
CLI_002552,18,Masculino,Sul,Anual,Crédito Recorrente,Padrão,32.0,40,18,0,3,33,90,TV,Documentários,"5,0","5,0","1,5",0
CLI_002553,62,Masculino,Nordeste,Mensal,Débito,Básico,24.9,0,1,0,1,47,24,Desktop,Séries,,"4,5",,0
CLI_002554,43,Não Informar,Sudeste,Mensal,Boleto,Básico,24.9,22,19,0,0,2,5,tv,Séries,,"1,0","1,5",1
CLI_002555,26,,Sul,Anual,Crédito Recorrente,Premium,38.0,11,13,0,2,83,131,mobile,Documentários,"4,0","5,0","4,0",0
CLI_002556,44,Masculino,Sudeste,Anual,Crédito Recorrente,Padrão,32.0,5,15,0,3,17,21,Desktop,Filmes,"1,0","2,5",,1
CLI_002557,18,Masculino,Sudeste,Mensal,Pix,Padrão,38.0,1,1,0,6,10,38,Tablet,Novelas,,,"4,5",1
CLI_002558,38,Masculino,Nordeste,Mensal,Crédito Recorrente,Básico,24.9,16,25,0,1,4,95,Tablet,Documentários,"4,0","5,0",,0
CLI_002559,42,,Sul,Mensal,Pix,Padrão,38.0,15,55,0,2,0,27,TV,Filmes,,,"4,5",1
CLI_002560,50,Feminino,Centro-Oeste,Mensal,Crédito Recorrente,Padrão,38.0,18,13,0,1,14,27,TV,Filmes,"2,0","1,5","1,5",1
CLI_002561,24,Masculino,Sul,Mensal,Crédito Recorrente,Padrão,38.0,19,69,0,1,0,142,TV,Documentários,"4,0",,,0
CLI_002562,39,Feminino,Sudeste,Mensal,Cartão de Crédito,Premium,49.9,1,24,1,2,3,21,tv,Séries,,"1,0","2,5",1
CLI_002563,25,Não Informar,Sudeste,Mensal,Pix,Padrão,38.0,27,39,0,1,0,7,tv,Esportes,,,"3,0",1
CLI_002564,41,Masculino,Sudeste,Mensal,Débito,Básico,24.9,2,31,0,1,0,49,mobile,Infantil,,,"1,0",0
CLI_002565,26,Feminino,Centro-Oeste,Mensal,Crédito Recorrente,Básico,24.9,11,18,0,1,96,37,Tablet,Filmes,"3,0","4,5","2,5",0
CLI_002566,32,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,22,75,0,1,0,24,Desktop,Novelas,,,"3,5",1
CLI_002567,25,Feminino,Sul,Mensal,Crédito Recorrente,Premium,49.9,48,33,0,0,0,89,Tablet,Séries,"4,0",,"5,0",0
CLI_002568,46,Feminino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,3,30,0,1,13,67,TV,Documentários,"4,0",,"1,5",0
CLI_002569,49,Feminino,Sul,Mensal,Cartão de Crédito,Básico,24.9,4,17,0,2,32,81,Desktop,Esportes,"3,0",,"3,0",0
CLI_002570,34,,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,4,21,0,1,10,97,Mobile,Filmes,"4,0","4,5","4,5",0
CLI_002571,38,Feminino,Sul,Anual,Crédito Recorrente,Premium,38.0,17,17,0,2,98,55,Mobile,Filmes,"4,0","4,0",,0
CLI_002572,19,Feminino,Nordeste,Mensal,Débito Automático,Padrão,38.0,9,22,0,2,3,40,Tablet,Séries,"2,0",,,1
CLI_002573,34,Feminino,Sudeste,Mensal,Pix,Padrão,38.0,7,52,0,2,0,30,mobile,Esportes,"4,0",,"4,0",1
CLI_002574,37,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,41,21,0,2,13,5,Desktop,Documentários,"4,0","3,5",,0
CLI_002575,72,Não Informar,Nordeste,Mensal,Pix,Básico,24.9,11,35,0,0,0,79,Tablet,Séries,"4,0",,"4,0",0
CLI_002576,23,Masculino,Sul,Mensal,Cartão de Crédito,Padrão,38.0,25,56,0,3,0,15,Desktop,Séries,,,"4,0",1
CLI_002577,57,Feminino,Sul,Mensal,Crédito Recorrente,Básico,24.9,46,30,0,0,13,50,mobile,Séries,,,"2,5",0
CLI_002578,50,Outros,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,9,34,0,1,0,78,Desktop,Filmes,"4,0",,"3,0",0
CLI_002579,41,Feminino,Sul,Mensal,Crédito Recorrente,Básico,24.9,32,51,0,3,0,25,Tablet,Séries,,,,1
CLI_002580,60,Outros,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,22,20,0,1,76,55,mobile,Documentários,,"4,0","2,0",0
CLI_002581,42,Masculino,Sudeste,Mensal,Crédito Recorrente,Premium,49.9,48,50,0,2,0,168,Tablet,Filmes,"5,0",,"4,5",0
CLI_002582,43,,Nordeste,Mensal,Boleto,Básico,24.9,8,32,0,0,0,20,mobile,Filmes,,,"4,0",1
CLI_002583,37,Masculino,Sudeste,Mensal,Débito Automático,Básico,24.9,0,1,0,1,71,126,Tablet,Filmes,,"3,0","5,0",0
CLI_002584,53,Feminino,Nordeste,Mensal,Crédito Recorrente,Básico,24.9,1,15,0,4,73,117,TV,Filmes,,"4,0","3,0",0
CLI_002585,52,Masculino,Sudeste,Mensal,Boleto,Básico,24.9,19,30,0,2,2,15,TV,Documentários,"2,5","1,5",,1
CLI_002586,29,Feminino,Sudeste,Mensal,Boleto,Básico,24.9,23,14,0,1,11,12,mobile,Infantil,"1,5",,"1,0",1
CLI_002587,20,,Norte,Mensal,Boleto,Padrão,38.0,6,51,0,0,0,30,Mobile,Filmes,"2,5",,"4,0",1
CLI_002588,35,Masculino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,1,24,1,1,6,131,Mobile,Documentários,,"5,0","5,0",0
CLI_002589,27,Masculino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,17,12,0,1,25,9,Desktop,Esportes,"5,0",,,0
CLI_002590,37,Masculino,Sul,Mensal,Crédito Recorrente,Premium,49.9,14,26,0,1,13,157,Desktop,Esportes,"4,0","3,0","4,0",0
CLI_002591,54,Feminino,Centro-Oeste,Mensal,Boleto,Padrão,38.0,0,0,0,3,57,102,TV,Filmes,,"3,0","3,0",0
CLI_002592,32,Feminino,Sul,Mensal,Débito,Básico,24.9,11,21,0,1,18,126,Tablet,Séries,"4,5","4,0","4,5",0
CLI_002593,37,Feminino,Centro-Oeste,Mensal,Cartão de Crédito,Padrão,38.0,3,56,0,3,0,13,Mobile,Filmes,"2,0",,"1,5",1
CLI_002594,38,Masculino,Sul,Mensal,Pix,Básico,24.9,1,11,0,1,80,81,mobile,Novelas,,,"1,0",0
CLI_002595,49,Masculino,Sudeste,Mensal,Débito,Padrão,38.0,2,40,1,3,0,27,Mobile,Esportes,"2,0",,"1,0",1
CLI_002596,18,Masculino,Sul,Anual,Crédito Recorrente,Padrão,32.0,3,17,0,0,44,84,mobile,Infantil,,"5,0",,0
CLI_002597,30,Feminino,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,2,4,0,3,24,11,tv,Filmes,"1,5","2,5","3,5",1
CLI_002598,40,Feminino,Sudeste,Mensal,Débito Automático,Básico,24.9,2,18,0,2,0,17,Tablet,Filmes,"1,0","1,5","1,5",1
CLI_002599,53,Feminino,Sudeste,Mensal,Débito,Básico,24.9,10,17,0,3,70,16,Tablet,Filmes,"4,0","3,0","4,0",0
CLI_002600,31,Masculino,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,0,1,0,2,46,130,Desktop,Filmes,,"4,5","3,5",0
CLI_002601,18,,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,4,35,0,2,0,30,TV,Filmes,,,,1
CLI_002602,46,,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,1,19,0,0,62,5,mobile,Filmes,,"4,5","5,0",0
CLI_002603,29,Masculino,Sudeste,Mensal,Boleto,Básico,24.9,13,11,0,1,74,31,TV,Esportes,,"5,0","2,0",0
CLI_002604,22,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,41,25,0,3,4,38,TV,Séries,"1,0",,"1,0",1
CLI_002605,29,Masculino,Sudeste,Mensal,Pix,Premium,49.9,0,0,0,0,89,130,TV,Séries,,"3,0",,0
CLI_002606,35,Masculino,Centro-Oeste,Mensal,Crédito Recorrente,Básico,24.9,31,39,0,0,0,104,TV,Documentários,,,"2,5",0
CLI_002607,30,Feminino,Sul,Mensal,Cartão de Crédito,Padrão,38.0,20,5,0,3,46,140,Mobile,Séries,"4,0",,"1,5",0
CLI_002608,18,Feminino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,11,33,0,1,0,28,Tablet,Séries,"1,5",,"4,5",1
CLI_002609,49,Outros,Sul,Mensal,Cartão de Crédito,Padrão,38.0,41,6,0,0,59,43,tv,Infantil,"2,5","4,5","1,5",0
CLI_002610,54,Feminino,Sul,Mensal,Débito,Básico,24.9,3,38,0,1,0,32,Mobile,Séries,,,"4,5",1
CLI_002611,46,Masculino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,0,0,0,2,89,121,Desktop,Infantil,,,"3,5",0
CLI_002612,23,Não Informar,Sul,Mensal,Crédito Recorrente,Padrão,38.0,21,9,0,0,56,147,Desktop,Documentários,"4,0",,,0
CLI_002613,35,Feminino,Nordeste,Mensal,Crédito Recorrente,Padrão,38.0,1,25,0,2,18,42,Mobile,Documentários,,"3,5","3,5",0
CLI_002614,37,Masculino,Sul,Anual,Crédito Recorrente,Premium,38.0,25,13,0,0,60,5,Tablet,Esportes,"4,5",,"2,5",0
CLI_002615,45,Feminino,Centro-Oeste,Mensal,Cartão de Crédito,Padrão,38.0,34,12,0,1,82,117,mobile,Novelas,,,,0
CLI_002616,46,Feminino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,4,12,0,1,65,110,tv,Filmes,"4,0","4,0",,0
CLI_002617,28,Feminino,Nordeste,Anual,Crédito Recorrente,Padrão,32.0,27,16,0,1,8,5,mobile,Infantil,,"1,5","3,5",1
CLI_002618,39,Masculino,Nordeste,Mensal,Crédito Recorrente,Básico,24.9,10,20,0,0,65,54,Tablet,Documentários,"3,0","4,0","1,0",0
CLI_002619,43,,Sul,Mensal,Débito,Básico,24.9,5,22,0,1,16,74,mobile,Séries,"1,0",,,0
CLI_002620,56,Não Informar,Sul,Mensal,Cartão de Crédito,Básico,24.9,4,22,0,2,9,154,mobile,Séries,"4,0","5,0","1,5",0
CLI_002621,47,Masculino,Sudeste,Mensal,Débito,Básico,24.9,21,29,0,0,8,93,tv,Séries,"4,0",,"1,0",0
CLI_002622,48,Feminino,Sul,Mensal,Cartão de Crédito,Básico,24.9,15,20,0,2,38,103,mobile,Documentários,"3,5",,"2,5",0
CLI_002623,39,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,25,21,0,1,6,157,TV,Séries,,"3,0",,0
CLI_002624,56,Masculino,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,13,16,0,0,37,126,Mobile,Esportes,,"3,5","4,5",0
CLI_002625,43,Feminino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,6,37,0,5,0,20,mobile,Filmes,"2,0",,"4,0",1
CLI_002626,26,Não Informar,Sudeste,Anual,Crédito Recorrente,Premium,38.0,6,43,0,0,0,94,TV,Séries,"4,5",,"5,0",0
CLI_002627,56,Masculino,Norte,Mensal,Crédito Recorrente,Básico,24.9,34,61,0,2,0,23,Tablet,Infantil,"2,5",,,1
CLI_002628,47,Masculino,Sudeste,Anual,Crédito Recorrente,Padrão,32.0,15,33,0,2,0,93,Desktop,Infantil,,,"4,5",0
CLI_002629,32,Masculino,Sudeste,Mensal,Débito,Básico,24.9,25,34,0,2,0,43,Tablet,Esportes,"4,0",,,0
CLI_002630,31,Não Informar,Centro-Oeste,Anual,Crédito Recorrente,Básico,22.0,20,15,0,1,49,5,Mobile,Filmes,,,"5,0",0
CLI_002631,41,Masculino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,3,31,0,1,0,163,Tablet,Filmes,,,"3,0",0
CLI_002632,44,Feminino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,8,17,0,0,89,80,mobile,Documentários,"4,0","4,5","4,0",0
CLI_002633,40,Masculino,Sul,Mensal,Crédito Recorrente,Básico,24.9,1,15,0,0,86,125,Desktop,Esportes,,,"3,0",0
CLI_002634,42,Outros,Sudeste,Anual,Crédito Recorrente,Premium,38.0,25,32,0,1,0,73,tv,Documentários,"4,0",,,0
CLI_002635,60,Masculino,Sul,Mensal,Cartão de Crédito,Básico,24.9,11,7,0,2,37,78,TV,Séries,"2,0",,"4,5",0
CLI_002636,51,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,34,15,0,2,83,67,TV,Filmes,,,,0
CLI_002637,40,Feminino,Nordeste,Mensal,Débito Automático,Básico,24.9,2,33,0,1,0,118,Mobile,Novelas,,,"5,0",0
CLI_002638,50,Feminino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,35,71,0,1,0,10,Mobile,Documentários,,,"4,5",1
CLI_002639,24,Masculino,Nordeste,Mensal,Boleto,Básico,24.9,30,27,0,2,16,38,TV,Séries,"5,0",,"3,0",0
CLI_002640,43,Masculino,Nordeste,Mensal,Cartão de Crédito,Básico,24.9,2,20,0,0,49,111,Desktop,Documentários,"3,5",,,0
CLI_002641,61,Outros,Centro-Oeste,Mensal,Débito,Básico,24.9,20,35,0,0,0,180,Mobile,Esportes,"2,0",,"5,0",0
CLI_002642,35,Masculino,Sudeste,Mensal,Pix,Básico,24.9,8,25,0,3,14,75,Mobile,Novelas,,"5,0","1,0",0
CLI_002643,26,Feminino,Sul,Mensal,Pix,Básico,24.9,4,19,0,1,84,125,Mobile,Esportes,"4,0",,"4,5",0
CLI_002644,29,Não Informar,Nordeste,Anual,Crédito Recorrente,Básico,22.0,35,9,0,1,30,76,Tablet,Esportes,,,"5,0",0
CLI_002645,23,Feminino,Centro-Oeste,Mensal,Crédito Recorrente,Padrão,38.0,22,41,0,2,0,26,tv,Séries,,,"3,0",0
CLI_002646,27,Feminino,Sul,Mensal,Boleto,Básico,24.9,2,13,0,5,20,19,Mobile,Documentários,"2,0","1,5","2,5",1
CLI_002647,33,,Norte,Anual,Crédito Recorrente,Premium,38.0,42,13,0,3,93,123,Mobile,Esportes,"4,0",,,0
CLI_002648,19,,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,10,35,0,1,0,146,TV,Séries,,,,0
CLI_002649,38,Masculino,Sudeste,Mensal,Débito,Básico,24.9,11,89,0,4,0,35,tv,Séries,"2,5",,"4,0",1
CLI_002650,49,Feminino,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,15,10,0,3,61,102,Tablet,Séries,"4,0",,"2,0",0
CLI_002651,26,Feminino,Sudeste,Anual,Crédito Recorrente,Padrão,32.0,7,16,0,2,67,70,mobile,Séries,"4,0",,"3,5",0
CLI_002652,57,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,6,52,0,0,0,47,tv,Documentários,"5,0",,"3,5",0
CLI_002653,44,Masculino,Nordeste,Mensal,Cartão de Crédito,Premium,49.9,19,62,0,1,0,27,mobile,Filmes,"2,0",,"1,5",1
CLI_002654,51,Masculino,Sul,Anual,Crédito Recorrente,Padrão,32.0,9,37,0,2,0,148,Tablet,Séries,"4,0",,"1,0",0
CLI_002655,29,Masculino,Sudeste,Mensal,Pix,Padrão,38.0,12,27,0,2,9,94,tv,Séries,"4,0",,"2,0",0
CLI_002656,49,,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,6,29,0,2,4,113,mobile,Novelas,"1,0",,,0
CLI_002657,23,Feminino,Centro-Oeste,Mensal,Débito,Básico,24.9,12,27,0,1,10,169,tv,Séries,"4,5","3,0","5,0",0
CLI_002658,49,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,15,12,0,1,79,65,tv,Séries,,"3,0","5,0",0
CLI_002659,40,Masculino,Sudeste,Mensal,Cartão de Crédito,Padrão,38.0,4,18,0,1,72,76,tv,Séries,"2,5",,"5,0",0
CLI_002660,45,Masculino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,35,37,0,0,0,103,Mobile,Filmes,,,"3,5",0
CLI_002661,22,Masculino,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,10,41,0,0,0,109,tv,Esportes,,,"3,5",0
CLI_002662,26,Feminino,Sudeste,Mensal,Cartão de Crédito,Padrão,38.0,6,39,0,2,0,125,TV,Esportes,"4,0",,"3,0",0
CLI_002663,45,,Sudeste,Anual,Crédito Recorrente,Padrão,32.0,16,27,0,1,6,26,mobile,Filmes,"4,0",,,0
CLI_002664,25,Feminino,Sudeste,Mensal,Débito,Básico,24.9,39,7,0,0,50,93,TV,Esportes,"4,0","4,5","1,0",0
CLI_002665,44,Masculino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,11,20,0,1,63,127,Mobile,Novelas,"3,0",,"1,5",0
CLI_002666,20,,Nordeste,Mensal,Crédito Recorrente,Premium,49.9,5,27,0,0,15,114,TV,Esportes,,,"4,5",0
CLI_002667,49,Masculino,Sudeste,Mensal,Débito,Básico,24.9,15,14,0,0,66,72,Tablet,Esportes,"4,0","3,0",,0
