cliente_id,idade,genero,parceiro,dependentes,acessibilidade,tempo_assinatura_meses,plano_assinatura,valor_mensal,visualizacoes_mes,tempo_medio_sessao_min,avaliacao_conteudo,media_avaliacao_plataforma,formato_mais_assistido,contatos_suporte,metodo_pagamento,dispositivo_principal,churn
CLI_006018,,Masculino,1.0,0.0,0,4.0,Padrão,29.9,37,62,0.9,4.1,Séries,0.0,PIX,Desktop,0
CLI_006019,42.0,Masculino,1.0,0.0,0,39.0,Básico,19.9,96,151,,5.0,Esportivos,1.0,Credito,TV,0
CLI_006020,75.0,Feminino,1.0,,0,55.0,Básico,19.9,87,152,0.0,3.6,Séries,7.0,Boleto,Mobile,0
CLI_006021,69.0,Feminino,1.0,1.0,0,33.0,Padrão,29.9,39,163,2.6,5.0,Filmes,8.0,PIX,Desktop,0
CLI_006022,39.0,Masculino,0.0,0.0,0,39.0,Padrão,29.9,32,117,4.5,,Séries,0.0,Credito,Desktop,0
CLI_006023,27.0,Masculino,0.0,0.0,0,56.0,Básico,19.9,35,172,0.8,4.9,Séries,8.0,Débito,TV,0
CLI_006024,53.0,Masculino,1.0,1.0,0,28.0,Padrão,29.9,50,51,3.6,4.7,Filmes,3.0,Cartão de Crédito,Tablet,0
CLI_006025,41.0,Masculino,1.0,0.0,0,46.0,Padrão,29.9,13,42,1.1,3.7,Séries,9.0,Débito,mobile,0
CLI_006026,57.0,Masculino,1.0,0.0,1,14.0,Básico,19.9,79,87,4.0,3.3,Esportivos,8.0,Cartão de Crédito,Mobile,0
CLI_006027,43.0,Feminino,0.0,0.0,0,13.0,Premium,39.9,92,113,4.3,3.4,Filmes,7.0,Cartão de Crédito,TV,0
CLI_006028,36.0,Feminino,1.0,0.0,0,20.0,Básico,19.9,3,25,3.7,3.3,Infantil,7.0,Débito,Mobile,0
CLI_006029,53.0,Feminino,,1.0,0,60.0,Básico,19.9,75,62,2.8,2.6,Filmes,9.0,Credito,Desktop,0
CLI_006030,71.0,Feminino,1.0,,0,32.0,Padrão,29.9,30,31,4.2,3.9,Séries,8.0,PIX,Tablet,0
CLI_006031,66.0,Masculino,,0.0,0,23.0,Premium,39.9,55,30,0.4,2.0,Séries,4.0,Cartão de Crédito,Tablet,0
CLI_006032,39.0,Masculino,1.0,0.0,0,58.0,Básico,19.9,42,54,2.2,4.7,Filmes,2.0,PIX,Mobile,1
CLI_006033,33.0,Masculino,0.0,1.0,0,,Padrão,29.9,23,168,4.3,4.2,Novelas,4.0,Cartão de Crédito,tv,0
CLI_006034,61.0,Feminino,1.0,0.0,0,,Básico,19.9,76,22,2.6,3.9,Séries,4.0,Cartão de Crédito,Desktop,1
CLI_006035,46.0,Feminino,1.0,1.0,0,38.0,Básico,19.9,51,52,0.8,3.9,Documentários,0.0,PIX,mobile,0
CLI_006036,33.0,Feminino,1.0,0.0,1,24.0,Básico,19.9,12,68,1.7,1.6,Séries,2.0,Débito,mobile,1
CLI_006037,52.0,Masculino,1.0,0.0,0,43.0,Padrão,29.9,43,107,2.9,3.3,Séries,7.0,PIX,Tablet,1
CLI_006038,64.0,Feminino,0.0,0.0,1,54.0,Básico,19.9,34,65,,3.9,Filmes,4.0,PIX,Tablet,1
CLI_006039,26.0,Feminino,1.0,,1,57.0,Básico,19.9,7,11,4.9,5.0,Filmes,7.0,Cartão de Crédito,Tablet,0
CLI_006040,47.0,Feminino,0.0,0.0,0,48.0,Básico,19.9,53,171,1.6,4.5,Séries,2.0,Credito,Mobile,0
CLI_006041,24.0,Feminino,1.0,0.0,0,32.0,Básico,19.9,97,63,4.9,3.3,Filmes,3.0,PIX,Tablet,0
CLI_006042,38.0,Masculino,,,0,,Básico,19.9,76,69,4.9,1.6,Filmes,6.0,PayPal,mobile,0
CLI_006043,38.0,Feminino,,1.0,1,33.0,Básico,19.9,64,68,3.7,4.2,Filmes,9.0,Débito,TV,0
CLI_006044,29.0,Feminino,1.0,1.0,0,16.0,Premium,39.9,12,185,,3.6,Infantil,2.0,Credito,mobile,0
CLI_006045,34.0,Feminino,1.0,1.0,0,49.0,Básico,19.9,52,134,4.5,4.0,Filmes,5.0,Débito,Tablet,1
CLI_006046,71.0,Feminino,,0.0,0,10.0,Básico,19.9,70,89,4.2,4.5,Novelas,4.0,Credito,tv,1
CLI_006047,60.0,Masculino,1.0,0.0,0,25.0,Básico,19.9,71,52,3.1,4.2,Séries,0.0,Cartão de Crédito,Mobile,0
CLI_006048,74.0,Masculino,1.0,1.0,0,57.0,Básico,19.9,12,137,2.2,3.5,Infantil,8.0,PIX,Tablet,1
CLI_006049,36.0,Feminino,,0.0,1,9.0,Básico,19.9,94,184,3.9,4.8,Filmes,8.0,Débito,Mobile,0
CLI_006050,40.0,Masculino,0.0,0.0,0,20.0,Premium,39.9,22,76,3.3,2.1,Séries,1.0,Credito,Mobile,0
CLI_006051,56.0,Feminino,1.0,0.0,0,2.0,Padrão,29.9,12,109,4.8,3.0,Séries,2.0,Boleto,Tablet,0
CLI_006052,57.0,Masculino,0.0,0.0,1,4.0,Básico,19.9,45,42,4.3,4.4,Filmes,4.0,Débito,Mobile,0
CLI_006053,75.0,Feminino,1.0,0.0,0,44.0,Padrão,29.9,78,107,1.2,3.8,Séries,7.0,PIX,tv,0
CLI_006054,35.0,Feminino,1.0,0.0,0,11.0,Padrão,29.9,54,68,4.1,0.8,Séries,3.0,PIX,Tablet,0
CLI_006055,33.0,Masculino,0.0,0.0,0,44.0,Básico,19.9,27,98,2.8,1.3,Filmes,6.0,Credito,Desktop,1
CLI_006056,45.0,Masculino,1.0,0.0,0,19.0,Básico,19.9,79,57,3.8,3.7,Séries,9.0,Débito,Mobile,1
CLI_006057,21.0,Masculino,1.0,0.0,0,8.0,Básico,19.9,93,143,2.8,2.1,Filmes,7.0,PIX,mobile,0
CLI_006058,21.0,Feminino,1.0,0.0,0,59.0,Básico,19.9,95,153,1.7,3.3,Séries,4.0,Credito,tv,1
CLI_006059,28.0,Feminino,0.0,0.0,0,37.0,Básico,19.9,95,122,3.7,3.3,Séries,6.0,PIX,mobile,1
CLI_006060,42.0,Outros,,0.0,0,31.0,Padrão,29.9,44,113,1.4,2.2,Séries,5.0,PIX,tv,1
CLI_006061,21.0,Feminino,1.0,0.0,0,,Padrão,29.9,59,84,,2.9,Séries,8.0,Boleto,TV,0
CLI_006062,45.0,Feminino,1.0,0.0,0,26.0,Básico,19.9,40,18,0.5,3.0,Infantil,9.0,Débito,Mobile,0
CLI_006063,56.0,Feminino,1.0,0.0,0,35.0,Básico,19.9,68,158,,3.3,Infantil,8.0,PIX,Desktop,0
CLI_006064,34.0,Feminino,1.0,1.0,0,36.0,Básico,19.9,92,68,4.4,2.4,Infantil,5.0,Cartão de Crédito,Tablet,1
CLI_006065,54.0,Feminino,1.0,0.0,0,25.0,Padrão,29.9,22,71,1.1,2.0,Séries,9.0,PIX,Mobile,0
CLI_006066,30.0,Feminino,0.0,0.0,0,59.0,Padrão,29.9,87,68,1.8,5.0,Filmes,,Boleto,mobile,0
CLI_006067,22.0,Feminino,1.0,0.0,0,12.0,Padrão,29.9,54,75,3.9,3.7,Séries,0.0,Cartão de Crédito,Desktop,0
CLI_006068,22.0,Masculino,1.0,1.0,0,33.0,Padrão,29.9,92,14,3.5,4.1,Séries,0.0,Cartão de Crédito,Mobile,0
CLI_006069,33.0,Feminino,1.0,0.0,0,46.0,Básico,19.9,11,120,1.7,1.9,Documentários,2.0,Credito,tv,0
CLI_006070,49.0,Feminino,1.0,1.0,0,13.0,Premium,39.9,20,77,2.5,2.1,Novelas,9.0,Cartão de Crédito,Mobile,1
CLI_006071,66.0,Masculino,0.0,0.0,0,60.0,Básico,19.9,21,156,0.4,2.5,Séries,2.0,Credito,Desktop,1
CLI_006072,26.0,Masculino,1.0,1.0,0,50.0,Básico,19.9,88,97,4.2,2.3,Filmes,5.0,Boleto,TV,0
CLI_006073,45.0,Feminino,1.0,0.0,0,24.0,Básico,19.9,85,46,3.0,2.1,Esportivos,6.0,PIX,mobile,1
CLI_006074,73.0,Masculino,1.0,0.0,1,48.0,Básico,19.9,12,121,3.1,2.6,Filmes,9.0,Credito,mobile,0
CLI_006075,74.0,Feminino,1.0,0.0,0,53.0,Básico,19.9,14,125,4.4,3.5,Séries,5.0,Boleto,Desktop,0
CLI_006076,44.0,Masculino,1.0,0.0,0,2.0,Padrão,29.9,94,14,3.9,2.6,Séries,9.0,PIX,mobile,0
CLI_006077,71.0,Feminino,1.0,1.0,0,30.0,Padrão,29.9,28,141,1.4,5.0,Infantil,,PIX,Mobile,1
CLI_006078,41.0,Feminino,1.0,0.0,0,54.0,Básico,19.9,73,71,3.2,3.1,Infantil,8.0,Boleto,Tablet,0
CLI_006079,56.0,Masculino,1.0,0.0,0,14.0,Básico,19.9,80,81,3.7,3.7,Documentários,3.0,Cartão de Crédito,TV,0
CLI_006080,53.0,Masculino,,1.0,0,,Padrão,29.9,24,127,3.6,4.2,Filmes,2.0,Credito,Tablet,1
CLI_006081,21.0,Feminino,1.0,0.0,0,6.0,Básico,19.9,74,42,1.3,,Documentários,7.0,Boleto,tv,0
CLI_006082,50.0,Feminino,0.0,0.0,0,15.0,Padrão,29.9,73,18,3.0,5.0,Séries,9.0,Boleto,TV,0
CLI_006083,38.0,Feminino,1.0,1.0,0,55.0,Básico,19.9,48,39,1.0,2.9,Infantil,5.0,PIX,Desktop,0
CLI_006084,62.0,Masculino,,1.0,0,56.0,Premium,39.9,23,16,0.6,3.4,Infantil,0.0,PIX,tv,0
CLI_006085,71.0,Feminino,1.0,1.0,0,18.0,Básico,19.9,11,113,3.7,,Infantil,4.0,Débito,TV,0
CLI_006086,27.0,Feminino,1.0,0.0,0,46.0,Básico,19.9,91,163,4.1,1.1,Infantil,9.0,Credito,Mobile,1
CLI_006087,76.0,Feminino,0.0,1.0,1,39.0,Padrão,29.9,84,82,3.5,2.5,Séries,8.0,Cartão de Crédito,tv,0
CLI_006088,42.0,Masculino,,1.0,1,60.0,Padrão,29.9,27,96,1.8,2.1,Filmes,5.0,Cartão de Crédito,Desktop,0
CLI_006089,45.0,Masculino,1.0,0.0,0,33.0,Básico,19.9,52,64,2.2,4.1,Infantil,5.0,Boleto,Mobile,0
CLI_006090,54.0,Masculino,1.0,0.0,1,12.0,Padrão,29.9,35,133,4.2,1.5,Séries,3.0,Boleto,Tablet,0
CLI_006091,45.0,Feminino,1.0,0.0,0,3.0,Básico,19.9,73,61,3.0,4.8,Documentários,9.0,Credito,Tablet,1
CLI_006092,35.0,Masculino,,0.0,0,42.0,Básico,19.9,64,19,0.6,3.0,Documentários,0.0,Cartão de Crédito,mobile,0
CLI_006093,49.0,Masculino,1.0,1.0,1,36.0,Padrão,29.9,71,97,3.3,3.3,Esportivos,5.0,Boleto,Mobile,0
CLI_006094,73.0,Masculino,1.0,1.0,0,14.0,Básico,19.9,21,25,0.2,1.0,Séries,7.0,Débito,Tablet,0
CLI_006095,36.0,Feminino,,,1,47.0,Premium,39.9,48,22,,3.8,Séries,4.0,Cartão de Crédito,Tablet,1
CLI_006096,23.0,Feminino,,0.0,0,26.0,Básico,19.9,63,122,3.2,5.0,Séries,8.0,Cartão de Crédito,Mobile,1
CLI_006097,38.0,Masculino,,0.0,0,24.0,Padrão,29.9,36,154,1.8,,Séries,1.0,Cartão de Crédito,mobile,1
CLI_006098,75.0,Feminino,0.0,0.0,0,,Básico,19.9,37,25,,3.4,Séries,2.0,Credito,tv,1
CLI_006099,65.0,Masculino,1.0,,1,46.0,Básico,19.9,55,28,2.4,5.0,Filmes,1.0,Débito Automático,TV,1
CLI_006100,29.0,Masculino,0.0,0.0,0,,Padrão,29.9,76,159,0.7,2.7,Filmes,4.0,PIX,mobile,0
CLI_006101,54.0,Masculino,1.0,0.0,0,60.0,Básico,19.9,60,18,,4.0,Filmes,9.0,Credito,tv,1
CLI_006102,55.0,Masculino,1.0,0.0,0,39.0,Padrão,29.9,9,81,3.0,4.6,Séries,6.0,Credito,mobile,0
CLI_006103,24.0,Masculino,,0.0,0,50.0,Básico,19.9,54,60,,5.0,Filmes,,Débito,Mobile,1
CLI_006104,52.0,Feminino,0.0,0.0,0,45.0,Básico,19.9,98,105,4.7,2.1,Filmes,5.0,Débito,tv,0
CLI_006105,45.0,Feminino,,0.0,1,8.0,Básico,19.9,29,69,1.5,5.0,Séries,3.0,Débito,tv,0
CLI_006106,33.0,Feminino,1.0,0.0,0,47.0,Padrão,29.9,32,21,4.4,1.1,Novelas,7.0,PIX,mobile,0
CLI_006107,62.0,Feminino,1.0,0.0,0,54.0,Padrão,29.9,23,134,3.6,2.9,Séries,0.0,Boleto,Tablet,0
CLI_006108,34.0,Feminino,,1.0,0,39.0,Básico,19.9,36,164,4.4,3.4,Filmes,9.0,Boleto,TV,0
CLI_006109,31.0,Feminino,1.0,1.0,0,11.0,Padrão,29.9,21,156,5.0,3.5,Novelas,8.0,PIX,Mobile,0
CLI_006110,71.0,Masculino,0.0,,0,34.0,Padrão,29.9,32,154,4.8,1.4,Séries,8.0,Credito,mobile,0
CLI_006111,50.0,Masculino,0.0,,0,32.0,Padrão,29.9,47,147,3.1,2.8,Filmes,5.0,Débito,Mobile,0
CLI_006112,67.0,Masculino,1.0,0.0,1,49.0,Básico,19.9,72,18,0.3,3.5,Séries,9.0,Débito,TV,0
CLI_006113,39.0,Masculino,0.0,0.0,1,57.0,Padrão,29.9,14,177,4.8,2.9,Novelas,0.0,Cartão de Crédito,tv,0
CLI_006114,37.0,Masculino,,0.0,0,57.0,Básico,19.9,16,37,1.0,4.8,Filmes,3.0,PIX,TV,1
CLI_006115,39.0,Masculino,1.0,1.0,1,24.0,Básico,19.9,14,113,2.9,3.2,Séries,7.0,PIX,Tablet,1
CLI_006116,30.0,Masculino,1.0,,0,4.0,Padrão,29.9,95,152,1.6,4.5,Filmes,6.0,Boleto,mobile,1
CLI_006117,59.0,Masculino,1.0,0.0,0,31.0,Padrão,29.9,45,50,,2.9,Documentários,9.0,Boleto,tv,0
CLI_006118,55.0,Masculino,0.0,0.0,0,25.0,Padrão,29.9,30,40,2.2,4.2,Filmes,1.0,Credito,tv,1
CLI_006119,31.0,Masculino,,1.0,0,,Básico,19.9,87,107,,2.9,Novelas,3.0,Cartão de Crédito,tv,1
CLI_006120,19.0,Masculino,1.0,0.0,0,17.0,Padrão,29.9,54,188,4.4,2.8,Infantil,4.0,PIX,tv,0
CLI_006121,71.0,Feminino,,0.0,0,3.0,Básico,19.9,80,153,2.6,,Séries,6.0,Cartão de Crédito,Desktop,1
CLI_006122,49.0,Feminino,1.0,1.0,1,3.0,Padrão,29.9,74,143,3.0,3.0,Filmes,5.0,Credito,TV,0
CLI_006123,38.0,Feminino,,0.0,1,55.0,Básico,19.9,24,115,3.1,1.9,Séries,3.0,Credito,TV,0
CLI_006124,54.0,Feminino,,0.0,0,7.0,Básico,19.9,56,91,2.6,4.3,Novelas,7.0,Débito,mobile,1
CLI_006125,75.0,Feminino,0.0,0.0,0,45.0,Premium,39.9,20,75,,,Infantil,8.0,Credito,Desktop,0
CLI_006126,49.0,Feminino,,0.0,0,54.0,Básico,19.9,36,70,1.6,3.7,Filmes,7.0,Cartão de Crédito,mobile,1
CLI_006127,30.0,Feminino,1.0,1.0,0,10.0,Padrão,29.9,71,39,,4.3,Séries,2.0,Débito,TV,0
CLI_006128,21.0,Masculino,1.0,1.0,0,47.0,Básico,19.9,71,118,1.8,3.5,Infantil,8.0,Débito,Tablet,1
CLI_006129,41.0,Masculino,1.0,0.0,0,,Padrão,29.9,55,143,2.9,1.3,Séries,4.0,Boleto,Tablet,0
CLI_006130,63.0,Feminino,1.0,1.0,1,4.0,Básico,19.9,94,81,2.7,4.4,Séries,9.0,PIX,mobile,1
CLI_006131,20.0,Masculino,1.0,0.0,0,58.0,Básico,19.9,39,72,1.2,5.0,Séries,7.0,Cartão de Crédito,mobile,0
CLI_006132,34.0,Masculino,0.0,0.0,0,,Básico,19.9,72,155,1.9,3.3,Filmes,2.0,Débito,mobile,1
CLI_006133,74.0,Masculino,,0.0,0,13.0,Premium,39.9,87,83,0.3,1.7,Esportivos,8.0,Cartão de Crédito,Desktop,0
CLI_006134,54.0,Masculino,,0.0,1,17.0,Básico,19.9,97,160,1.4,4.7,Filmes,5.0,Credito,Tablet,0
CLI_006135,26.0,Feminino,1.0,1.0,0,34.0,Básico,19.9,75,17,4.9,,Séries,7.0,Débito,tv,0
CLI_006136,63.0,Feminino,1.0,0.0,0,11.0,Padrão,29.9,73,94,0.3,4.6,Novelas,4.0,Boleto,Mobile,1
CLI_006137,35.0,Feminino,1.0,0.0,0,58.0,Básico,19.9,71,164,1.1,3.3,Séries,5.0,Boleto,Mobile,0
CLI_006138,33.0,Feminino,0.0,0.0,0,4.0,Premium,39.9,57,107,,3.2,Séries,1.0,Débito,Desktop,1
CLI_006139,66.0,Masculino,1.0,0.0,0,52.0,Básico,19.9,15,55,4.6,1.7,Séries,1.0,Credito,Desktop,0
CLI_006140,65.0,Feminino,,1.0,1,51.0,Básico,19.9,42,159,2.6,3.0,Séries,1.0,Credito,Tablet,0
CLI_006141,65.0,Feminino,1.0,1.0,0,51.0,Básico,19.9,38,140,0.4,2.0,Documentários,1.0,PIX,Tablet,1
CLI_006142,30.0,Feminino,1.0,0.0,0,50.0,Premium,39.9,97,116,1.1,3.0,Filmes,8.0,Credito,Tablet,0
CLI_006143,66.0,Feminino,1.0,0.0,0,24.0,Padrão,29.9,88,153,4.0,4.2,Filmes,9.0,Credito,Desktop,0
CLI_006144,24.0,Masculino,0.0,1.0,0,37.0,Padrão,29.9,36,27,1.3,2.8,Filmes,8.0,Cartão de Crédito,Mobile,0
CLI_006145,55.0,Masculino,0.0,0.0,0,56.0,Padrão,29.9,34,111,,2.5,Infantil,4.0,Débito,mobile,0
CLI_006146,49.0,Feminino,1.0,0.0,1,6.0,Premium,39.9,32,145,1.7,3.3,Esportivos,7.0,Cartão de Crédito,tv,0
CLI_006147,59.0,Feminino,,0.0,0,39.0,Padrão,29.9,17,40,2.7,3.5,Séries,1.0,Cartão de Crédito,Desktop,1
CLI_006148,57.0,Feminino,1.0,1.0,0,57.0,Premium,39.9,95,73,1.3,2.4,Filmes,0.0,Débito,Tablet,0
CLI_006149,73.0,Feminino,1.0,0.0,0,59.0,Básico,19.9,54,159,0.5,1.6,Filmes,3.0,Cartão de Crédito,Tablet,0
CLI_006150,48.0,Masculino,0.0,1.0,0,42.0,Básico,19.9,18,125,0.4,2.3,Séries,0.0,Débito,mobile,0
CLI_006151,77.0,Feminino,1.0,0.0,0,,Básico,19.9,39,13,,4.0,Filmes,0.0,Credito,Tablet,1
CLI_006152,39.0,Masculino,1.0,1.0,0,19.0,Premium,39.9,47,97,3.0,3.8,Filmes,0.0,Credito,Mobile,0
CLI_006153,75.0,Masculino,,0.0,1,9.0,Padrão,29.9,57,75,3.5,4.6,Filmes,6.0,Cartão de Crédito,Mobile,1
CLI_006154,63.0,Feminino,1.0,0.0,0,25.0,Padrão,29.9,77,153,1.2,5.0,Séries,9.0,Credito,tv,0
CLI_006155,22.0,Feminino,1.0,0.0,0,58.0,Básico,19.9,12,76,1.9,5.0,Séries,3.0,Credito,Mobile,1
CLI_006156,75.0,Masculino,,0.0,0,30.0,Básico,19.9,49,65,4.5,2.9,Novelas,3.0,Boleto,tv,0
CLI_006157,64.0,Masculino,1.0,1.0,0,44.0,Padrão,29.9,91,142,4.2,3.2,Filmes,0.0,Débito,TV,0
CLI_006158,32.0,Feminino,1.0,,1,58.0,Básico,19.9,68,69,2.5,3.9,Séries,7.0,Boleto,Tablet,0
CLI_006159,71.0,Masculino,1.0,0.0,0,46.0,Padrão,29.9,67,76,2.5,2.9,Filmes,1.0,Cartão de Crédito,tv,0
CLI_006160,73.0,Masculino,0.0,1.0,1,4.0,Básico,19.9,19,92,0.8,3.4,Filmes,7.0,PIX,Desktop,1
CLI_006161,40.0,Feminino,1.0,0.0,0,53.0,Básico,19.9,68,61,0.3,2.4,Séries,9.0,Credito,Mobile,1
CLI_006162,64.0,Masculino,1.0,0.0,0,17.0,Premium,39.9,34,22,3.1,3.9,Séries,7.0,Cartão de Crédito,tv,0
CLI_006163,50.0,Feminino,1.0,0.0,0,55.0,Básico,19.9,35,22,4.2,3.4,Documentários,4.0,Boleto,Mobile,1
CLI_006164,68.0,Masculino,1.0,0.0,1,46.0,Premium,39.9,7,67,3.1,3.1,Filmes,3.0,Credito,TV,0
CLI_006165,33.0,Não Informado,1.0,1.0,0,,Básico,19.9,13,73,0.8,,Filmes,3.0,PIX,mobile,1
CLI_006166,35.0,Masculino,1.0,,0,50.0,Básico,19.9,96,96,4.8,1.7,Séries,4.0,PIX,mobile,0
CLI_006167,67.0,Feminino,1.0,0.0,0,41.0,Padrão,29.9,81,76,3.7,3.7,Novelas,9.0,Boleto,Mobile,0
CLI_006168,77.0,Feminino,,1.0,0,15.0,Padrão,29.9,2,102,1.4,3.8,Filmes,6.0,Credito,Desktop,1
CLI_006169,31.0,Masculino,1.0,0.0,0,4.0,Padrão,29.9,34,185,0.3,2.6,Filmes,5.0,Cartão de Crédito,tv,0
CLI_006170,44.0,Masculino,1.0,0.0,0,14.0,Padrão,29.9,30,21,0.5,1.8,Séries,7.0,Credito,tv,1
CLI_006171,42.0,Masculino,1.0,,0,,Padrão,29.9,93,44,0.1,3.3,Esportivos,0.0,Boleto,Tablet,0
CLI_006172,49.0,Masculino,1.0,0.0,0,27.0,Premium,39.9,75,130,3.8,3.9,Infantil,4.0,Débito,TV,0
CLI_006173,25.0,Masculino,1.0,0.0,0,,Básico,19.9,52,14,,4.0,Séries,5.0,PIX,mobile,0
CLI_006174,65.0,Feminino,0.0,0.0,0,24.0,Básico,19.9,23,18,1.8,3.2,Séries,1.0,Débito,TV,1
CLI_006175,68.0,Feminino,,1.0,0,40.0,Básico,19.9,51,104,1.3,5.0,Esportivos,4.0,Cartão de Crédito,Mobile,1
CLI_006176,20.0,Feminino,1.0,0.0,0,43.0,Premium,39.9,32,20,3.2,5.0,Séries,3.0,Débito,TV,0
CLI_006177,59.0,Masculino,1.0,1.0,0,48.0,Padrão,29.9,16,35,2.6,5.0,Séries,,Boleto,tv,0
CLI_006178,63.0,Masculino,,0.0,0,38.0,Básico,19.9,58,125,4.8,2.6,Séries,6.0,Cartão de Crédito,Mobile,0
CLI_006179,75.0,Masculino,1.0,0.0,0,45.0,Básico,19.9,38,74,0.4,2.2,Filmes,5.0,Débito,Desktop,1
CLI_006180,46.0,Feminino,1.0,0.0,0,26.0,Básico,19.9,77,20,3.2,3.1,Séries,5.0,Credito,Tablet,0
CLI_006181,47.0,Feminino,1.0,0.0,0,,Padrão,29.9,67,159,1.1,3.7,Documentários,0.0,Boleto,TV,0
CLI_006182,68.0,Feminino,1.0,,0,50.0,Padrão,29.9,82,163,3.1,2.8,Séries,8.0,Cartão de Crédito,Tablet,0
CLI_006183,59.0,Feminino,1.0,0.0,0,41.0,Premium,39.9,65,140,4.7,2.5,Séries,0.0,Boleto,Tablet,0
CLI_006184,30.0,Feminino,0.0,0.0,0,,Padrão,29.9,26,75,1.8,5.0,Filmes,4.0,PIX,Tablet,0
CLI_006185,38.0,Feminino,1.0,0.0,0,8.0,Básico,19.9,15,180,0.5,5.0,Filmes,3.0,Credito,Desktop,1
CLI_006186,64.0,Feminino,0.0,0.0,0,5.0,Padrão,29.9,30,107,1.2,,Séries,3.0,PIX,tv,1
CLI_006187,43.0,Masculino,0.0,0.0,1,41.0,Básico,19.9,47,99,2.6,5.0,Séries,3.0,Cartão de Crédito,mobile,0
CLI_006188,65.0,Feminino,1.0,,0,46.0,Padrão,29.9,35,168,,2.8,Séries,5.0,Cartão de Crédito,Tablet,0
CLI_006189,31.0,Masculino,,0.0,0,3.0,Básico,19.9,73,100,4.6,,Séries,1.0,PIX,Mobile,0
CLI_006190,69.0,Masculino,1.0,0.0,1,57.0,Básico,19.9,95,78,3.2,4.2,Esportivos,0.0,Débito,Tablet,1
CLI_006191,30.0,Masculino,1.0,1.0,0,50.0,Básico,19.9,71,159,2.9,4.1,Novelas,8.0,Boleto,Tablet,0
CLI_006192,69.0,Masculino,1.0,0.0,0,59.0,Premium,39.9,55,24,0.6,3.6,Séries,9.0,PIX,tv,0
CLI_006193,48.0,Feminino,0.0,0.0,0,51.0,Básico,19.9,92,155,3.4,3.3,Filmes,2.0,Cartão de Crédito,Mobile,0
CLI_006194,76.0,Feminino,0.0,0.0,0,44.0,Padrão,29.9,10,38,,3.2,Filmes,2.0,Boleto,Tablet,1
CLI_006195,76.0,Masculino,,,0,31.0,Básico,19.9,41,137,1.7,3.1,Filmes,3.0,Boleto,Desktop,0
CLI_006196,66.0,Masculino,,1.0,0,19.0,Básico,19.9,89,49,0.5,5.0,Filmes,2.0,Credito,mobile,1
CLI_006197,70.0,Masculino,,1.0,0,53.0,Premium,39.9,33,65,0.3,3.1,Infantil,1.0,Boleto,Tablet,0
CLI_006198,60.0,Masculino,0.0,0.0,0,37.0,Básico,19.9,32,146,0.2,3.6,Séries,9.0,PIX,Desktop,1
CLI_006199,26.0,Feminino,1.0,1.0,0,46.0,Básico,19.9,77,175,2.2,3.5,Infantil,4.0,Débito,tv,0
CLI_006200,33.0,Feminino,1.0,1.0,0,35.0,Básico,19.9,5,35,0.3,,Filmes,3.0,PIX,Mobile,0
CLI_006201,46.0,Masculino,1.0,0.0,0,5.0,Padrão,29.9,89,129,1.8,4.2,Novelas,0.0,PIX,Desktop,0
CLI_006202,45.0,Feminino,1.0,0.0,0,59.0,Básico,19.9,77,119,0.9,4.3,Séries,0.0,Credito,Desktop,1
CLI_006203,30.0,Feminino,0.0,0.0,0,45.0,Básico,19.9,38,75,1.4,4.8,Séries,0.0,PIX,tv,0
CLI_006204,33.0,Masculino,1.0,0.0,0,21.0,Padrão,29.9,75,111,2.6,3.4,Novelas,7.0,Cartão de Crédito,Tablet,0
CLI_006205,48.0,Feminino,1.0,1.0,0,10.0,Premium,39.9,31,14,2.4,3.1,Infantil,6.0,Cartão de Crédito,mobile,1
CLI_006206,29.0,Feminino,,0.0,0,,Básico,19.9,13,44,,3.3,Infantil,8.0,PIX,mobile,0
CLI_006207,27.0,Masculino,1.0,1.0,1,30.0,Padrão,29.9,43,98,2.4,4.8,Séries,0.0,Cartão de Crédito,Mobile,0
CLI_006208,72.0,Masculino,1.0,1.0,0,32.0,Padrão,29.9,34,153,0.4,1.7,Filmes,2.0,Credito,Mobile,0
CLI_006209,21.0,Feminino,,0.0,0,51.0,Básico,19.9,48,38,0.2,3.6,Filmes,5.0,PIX,Desktop,0
CLI_006210,,Masculino,1.0,1.0,0,,Padrão,29.9,46,123,1.3,3.2,Séries,8.0,Cartão de Crédito,tv,0
CLI_006211,20.0,Masculino,1.0,0.0,1,,Básico,19.9,25,46,3.6,2.9,Filmes,3.0,Débito,Desktop,0
CLI_006212,37.0,Feminino,1.0,0.0,0,26.0,Padrão,29.9,93,150,1.0,2.6,Séries,0.0,Cartão de Crédito,tv,0
CLI_006213,72.0,Feminino,1.0,1.0,0,43.0,Básico,19.9,20,152,1.5,2.0,Séries,7.0,PIX,Desktop,1
CLI_006214,33.0,Feminino,1.0,0.0,1,22.0,Padrão,29.9,12,37,3.5,4.2,Filmes,1.0,PIX,mobile,0
CLI_006215,19.0,Masculino,0.0,0.0,0,32.0,Básico,19.9,72,108,2.7,,Séries,3.0,Débito Automático,Tablet,0
CLI_006216,30.0,Feminino,,0.0,0,59.0,Premium,39.9,22,145,1.8,3.4,Filmes,9.0,Credito,Mobile,1
CLI_006217,42.0,Outros,1.0,0.0,1,20.0,Básico,19.9,3,177,4.5,2.0,Filmes,5.0,Cartão de Crédito,TV,0
